row,col,beat,Coverage Width-Based Criterion
3,14,0623,0.19442057975673543
3,15,0624,0.26003345455710203
3,16,0631,0.3269015996656706
4,0,0632,0.13057252189607524
4,1,0633,0.3322534843460102
4,2,0634,0.13747473919805586
4,3,0711,0.22766471769188903
4,4,0712,0.20719164625126332
4,5,0713,0.2123714960108897
4,6,0714,0.7132741181161665
4,7,0715,0.03734572932769614
4,8,0722,0.33484810090676315
4,9,0723,0.1818123415980073
4,10,0724,0.04111929129413907
4,11,0725,0.3720541404790176
4,12,0726,0.5931076678605188
4,13,0731,0.21456126781507853
4,14,0732,0.35428803414775717
4,15,0733,0.37292370870749486
4,16,0734,0.07834016585713235
5,0,0735,0.27380416911803784
5,1,0811,0.1670810260876414
5,2,0812,0.2550237436496023
5,3,0813,0.22279579233288685
5,4,0814,0.12907128384523792
5,5,0815,0.36657959942979956
5,6,0821,0.16781221474328448
5,7,0822,0.1670855431488886
5,8,0823,0.2711454510081973
5,9,0824,0.25807024195047884
5,10,0825,0.4323425624848625
5,11,0831,0.34657728266336524
5,12,0832,0.21820501149151555
5,13,0833,0.06404841280638367
5,14,0834,0.11624558373215116
5,15,0835,0.32557358375939577
5,16,0911,0.07434050063500233
6,0,0912,0.43941700690928526
6,1,0913,0.31809159772198975
6,2,0914,0.3685883498873862
6,3,0915,0.26746557977885943
6,4,0921,0.010078616546174523
6,5,0922,0.16506555792644959
6,6,0923,0.2551830339329562
6,7,0924,0.27214058228280547
6,8,0925,0.32151351172139014
6,9,0931,0.19371076117994138
6,10,0932,0.04169680943029271
6,11,0933,0.05003874623694689
6,12,0934,0.09698471696635283
6,13,0935,0.7119149752473187
6,14,1011,0.1339100799240003
6,15,1012,0.30382955631279207
6,16,1013,0.19774270607716304
7,0,1014,0.2633487207421761
7,1,1021,0.14210932785100555
7,2,1022,0.29021286522040085
7,3,1023,0.1078295703567158
7,4,1024,0.3416247545838301
7,5,1031,0.48155127335747
7,6,1032,0.06829046395485945
7,7,1033,0.26585261452798126
7,8,1034,0.2719411934416478
7,9,1111,0.31019940065004614
7,10,1112,0.26510880077938165
7,11,1113,0.21021677407660455
7,12,1114,0.09618243924452248
7,13,1115,0.14800179520195897
7,14,1121,0.35713346329626344
7,15,1122,0.42211712474750246
7,16,1123,0.23118221990474858
8,0,1124,0.2752536096355483
8,1,1125,0.7908202098450253
8,2,1131,0.2313019646609311
8,3,1132,0.09620247890116485
8,4,1133,0.06562268861419718
8,5,1134,0.2720487934918093
8,6,1135,0.4168633360978596
8,7,1211,0.1353949813974588
8,8,1212,0.4451012539052997
8,9,1213,0.28512840108501036
8,10,1214,0.10343817431163287
8,11,1215,0.45261106069573254
8,12,1221,0.4138931648355146
8,13,1222,0.30336037882422767
8,14,1223,0.49155429622453195
8,15,1224,0.13426748620551032
8,16,1225,0.26169073701914297
9,0,1231,0.5060634731626983
9,1,1232,0.33007621856258906
9,2,1233,0.3974606695342708
9,3,1234,0.3624019326403906
9,4,1235,0.4437751377227425
9,5,1411,0.0945007854304051
9,6,1412,0.30726987657802646
9,7,1413,0.5274199148315042
9,8,1414,0.22249238435518448
9,9,1421,0.2511496579981727
9,10,1422,0.2236153743077658
9,11,1423,0.23145164560615913
9,12,1424,0.28613015507378636
9,13,1431,0.2901180058148899
9,14,1432,0.5023763868395326
9,15,1433,0.44053041582470587
9,16,1434,0.39301120911202436
10,0,1511,0.311897725320219
10,1,1512,0.38215324254283034
10,2,1513,0.21367691322742063
10,3,1522,0.23224523312999384
10,4,1523,0.23856905737914388
10,5,1524,0.3168897402998663
10,6,1531,0.31007921490783374
10,7,1532,0.33376671929320795
10,8,1533,0.2076662105447153
10,9,1611,0.03884959812144085
10,10,1612,0.7621681947783342
10,11,1613,0.7209053497942386
10,12,1614,0.689396373067093
10,13,1621,0.8216666666666668
10,14,1622,0.16069006974149178
10,15,1623,0.45376844147999956
10,16,1624,0.28894174918655324
11,0,1631,0.07721975223782532
11,1,1632,0.29876947261526327
11,2,1633,0.3093292308868264
11,3,1634,0.3239005752622528
11,4,1650,0.0014315566340361654
11,5,1651,0.8260493827160493
11,6,1652,0.9548148148148148
11,7,1653,0.8423107374156926
11,8,1654,0.0776890575651577
11,9,1655,0.7482374436344633
11,10,1711,0.14686442953422874
11,11,1712,0.07663440459336517
11,12,1713,0.08270752842819702
11,13,1722,0.2529271087688251
11,14,1723,0.34290768611498407
11,15,1724,0.2494881995061411
11,16,1731,0.274886933998386
12,0,1732,0.1674402409395902
12,1,1733,0.37730951148395425
12,2,1811,0.09922916631385714
12,3,1812,0.6056652906728407
12,4,1813,0.026854823469008048
12,5,1814,0.31927342418707766
12,6,1821,0.17652267511841094
12,7,1822,0.4077898550519732
12,8,1823,0.07336806617296225
12,9,1824,0.24673137627107505
12,10,1831,0.20167202955641395
12,11,1832,0.33552567873090394
12,12,1833,0.24253051306415493
12,13,1834,0.11117181154641305
12,14,1911,0.26568343251542664
12,15,1912,0.2871018753048135
12,16,1913,0.23853155431544673
13,0,1914,0.4120734084597305
13,1,1915,0.30280703830108585
13,2,1921,0.09583743020311239
13,3,1922,0.09301599982757378
13,4,1923,0.4467253034049257
13,5,1924,0.20690659065492326
13,6,1925,0.3908656059091399
13,7,1931,0.2165265002320959
13,8,1932,0.03371706749608953
13,9,1933,0.11757503019851064
13,10,1934,0.3846185652634009
13,11,1935,0.35934181826595385
13,12,2011,0.16029616934527904
13,13,2012,0.1181274533664464
13,14,2013,0.052086549671653756
13,15,2022,0.06070291332341406
13,16,2023,0.1782286232406009
14,0,2024,0.23327308789996562
14,1,2031,0.07685614630854078
14,2,2032,0.031458287315968836
14,3,2033,0.05922226948948091
14,4,2211,0.05500289332331395
14,5,2212,0.2388009800168572
14,6,2213,0.31426836701971744
14,7,2221,0.18621907379873956
14,8,2222,0.2257630925920777
14,9,2223,0.3649620792460677
14,10,2232,0.14769484230219287
14,11,2233,0.2433512807517904
14,12,2234,0.6100189979115018
14,13,2411,0.46070122241008593
14,14,2412,0.31977740347563427
14,15,2413,0.3604832502453826
14,16,2422,0.4322072883518998
15,0,2423,0.24544681398498333
15,1,2424,0.34445197672071787
15,2,2431,0.30795134356238296
15,3,2432,0.21164669770555206
15,4,2433,0.3934054351059728
15,5,2511,0.3796496541681122
15,6,2512,0.37717500106909224
15,7,2513,0.7076085672487188
15,8,2514,0.22754583914180063
15,9,2515,0.49535055404333267
15,10,2521,0.08964592107827257
15,11,2522,0.29589729732677783
15,12,2523,0.28987453513524103
15,13,2524,0.06749138561875398
15,14,2525,0.09149905594268269
15,15,2531,0.24517738828357283
15,16,2532,0.264390012310812
16,0,2533,0.196007197776153
16,1,2534,0.46889569171096374
16,2,2535,0.19229579408657402
